,Age,PTS,FG%,3P,3PA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF
135,27.263157894736842,10.277777777777779,0.43916666666666665,1.1333333333333333,2.86875,0.7515555555555555,0.7842105263157895,3.1777777777777785,2.857894736842105,0.7631578947368421,0.4722222222222221,1.7944444444444447,1.9166666666666667
136,28.25,9.528571428571428,0.4350714285714285,1.0272727272727271,2.292857142857143,0.7095,1.1,3.0399999999999996,2.1399999999999997,0.6923076923076924,0.5749999999999998,1.4357142857142857,1.7857142857142858
137,27.764705882352942,8.005882352941178,0.4419411764705882,0.6083333333333334,1.4500000000000002,0.7606875,1.0411764705882351,2.6647058823529415,1.9352941176470588,0.5375,0.6583333333333333,1.2647058823529413,1.5187500000000003
138,29.0625,7.487500000000001,0.41862499999999997,0.69,1.9700000000000006,0.7831333333333333,1.0199999999999998,2.546666666666667,1.6266666666666671,0.5928571428571429,0.5307692307692308,1.0133333333333334,1.5374999999999999
139,27.615384615384617,9.023076923076925,0.43446153846153845,0.7200000000000001,1.8909090909090909,0.7044615384615385,1.1076923076923078,2.8999999999999995,1.8769230769230771,0.6307692307692307,0.49166666666666653,1.1615384615384619,1.7384615384615385
140,26.892857142857142,8.775,0.44010714285714286,0.9695652173913046,2.767999999999999,0.7741153846153845,0.8840000000000002,2.9230769230769225,2.0461538461538464,0.7222222222222224,0.5304347826086956,1.1666666666666665,1.996296296296296
141,25.458333333333332,8.491666666666667,0.44608333333333333,1.0944444444444443,2.9631578947368418,0.7180000000000001,0.8772727272727271,2.3833333333333333,2.169565217391304,0.8173913043478261,0.43636363636363634,1.2791666666666668,1.9913043478260872
142,27.235294117647058,8.10588235294118,0.424764705882353,0.8066666666666666,2.4533333333333336,0.7476470588235294,0.8529411764705882,2.6058823529411765,1.7529411764705884,0.6823529411764706,0.3588235294117647,1.0588235294117645,1.9411764705882353
143,27.857142857142858,7.4444444444444455,0.4417407407407407,0.6526315789473683,1.708695652173913,0.7263461538461539,0.9923076923076924,2.266666666666667,1.8076923076923075,0.8,0.41666666666666674,1.1159999999999999,1.7653846153846149
144,27.68421052631579,7.5166666666666675,0.4836111111111111,0.5692307692307692,1.4933333333333332,0.7545,0.8705882352941177,2.4705882352941173,1.611111111111111,0.7222222222222223,0.35,1.0470588235294118,1.5777777777777782
145,26.88888888888889,7.935294117647059,0.4588235294117647,0.5923076923076924,1.513333333333333,0.730529411764706,0.9875,2.4176470588235297,1.8176470588235298,0.6529411764705882,0.40624999999999994,1.111764705882353,1.6294117647058823
146,25.5,6.864999999999999,0.4224,0.6230769230769231,1.4750000000000005,0.713421052631579,1.061111111111111,2.1900000000000004,1.4999999999999998,0.6263157894736842,0.5714285714285714,0.9799999999999999,1.5900000000000003
147,26.529411764705884,7.39375,0.42425000000000007,0.49999999999999994,1.2571428571428573,0.7155625,1.12,2.4466666666666668,1.5125,0.8642857142857145,0.46153846153846145,1.1312499999999999,1.6875
148,25.473684210526315,6.8999999999999995,0.42700000000000005,0.53,1.05,0.722470588235294,0.9055555555555554,2.166666666666666,1.5999999999999999,0.6842105263157897,0.43749999999999994,1.070588235294118,1.6055555555555556
149,25.0,7.864705882352941,0.4735294117647059,0.5444444444444445,1.3454545454545455,0.7006874999999999,1.05,2.3352941176470585,1.7933333333333334,0.7666666666666667,0.4923076923076923,1.275,1.82
150,27.333333333333332,8.399999999999999,0.414235294117647,1.369230769230769,3.0823529411764703,0.677235294117647,0.8777777777777778,2.88235294117647,2.0705882352941174,0.7125,0.5230769230769231,1.21875,1.8312499999999998
151,26.42105263157895,8.057894736842107,0.4162105263157894,0.9470588235294116,2.6888888888888887,0.7235294117647059,0.8222222222222222,2.6789473684210523,1.8277777777777782,0.6411764705882353,0.47777777777777786,1.068421052631579,1.626315789473684
152,26.6,9.546666666666669,0.4360666666666667,1.1250000000000002,2.7499999999999996,0.7000666666666667,0.9933333333333334,3.113333333333333,2.0933333333333337,0.7266666666666667,0.49333333333333335,1.2133333333333336,2.013333333333333
153,28.57894736842105,8.272222222222222,0.48850000000000005,0.7461538461538463,2.064285714285714,0.7451176470588234,0.85625,2.827777777777778,1.8421052631578945,0.6411764705882353,0.5866666666666667,1.2624999999999997,1.6052631578947372
154,27.523809523809526,8.095238095238097,0.43085714285714277,0.736842105263158,2.06,0.7314999999999999,0.8315789473684211,2.5523809523809526,1.6761904761904762,0.7250000000000001,0.45000000000000007,1.2142857142857142,1.9095238095238096
155,30.0,7.566666666666666,0.49677777777777776,0.8615384615384616,2.185714285714286,0.7758235294117647,0.711764705882353,2.28235294117647,2.028571428571429,0.7312500000000001,0.39999999999999997,1.0823529411764705,1.647058823529412
156,29.77777777777778,6.999999999999999,0.4605555555555555,0.9363636363636363,2.0615384615384613,0.7214375000000001,0.74375,2.2,1.71875,0.7285714285714286,0.4933333333333333,0.9888888888888887,1.4555555555555555
157,28.4375,7.606249999999999,0.437125,0.7777777777777777,1.9300000000000004,0.7173999999999999,0.8937499999999999,2.5624999999999996,1.525,0.7266666666666665,0.5214285714285716,1.19375,1.71875
158,30.294117647058822,7.805882352941175,0.45735294117647063,0.9500000000000002,2.52,0.7438750000000001,0.8588235294117648,2.8705882352941177,1.61875,0.5933333333333335,0.4571428571428572,1.111764705882353,1.829411764705883
159,27.333333333333332,7.913333333333332,0.41773333333333335,0.8400000000000002,2.44,0.7336923076923075,0.9800000000000001,2.6666666666666665,1.8384615384615386,0.6333333333333333,0.48571428571428577,1.0866666666666667,2.006666666666667
160,26.541666666666668,7.516666666666668,0.428,0.9375000000000001,2.6958333333333333,0.7537727272727274,0.8099999999999999,2.9,1.7625000000000002,0.6100000000000001,0.45499999999999996,0.9565217391304349,1.3826086956521741
161,26.0,7.158333333333334,0.43895833333333334,0.85,1.9636363636363638,0.7406086956521739,0.708695652173913,2.365217391304348,1.669565217391304,0.631818181818182,0.4222222222222221,0.9125,1.5624999999999998
162,26.0,8.28235294117647,0.4453529411764706,0.8571428571428571,2.2800000000000002,0.7352500000000001,0.7666666666666665,2.5,2.0437499999999997,0.6647058823529411,0.4937500000000001,1.2,1.6333333333333337
163,24.647058823529413,7.811764705882352,0.42176470588235293,0.7153846153846153,2.153846153846154,0.7728235294117649,0.914285714285714,2.529411764705882,2.0875,0.7125000000000001,0.6,1.3187499999999999,1.7823529411764707
