,Age,PTS,FG%,3P%,3PA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,Rank,Season,Name
24,29.571428571428573,11.585714285714287,0.46499999999999997,0.2691666666666667,2.1666666666666665,0.7821428571428571,1.157142857142857,3.7714285714285722,2.7285714285714286,0.7571428571428572,0.5285714285714286,1.5999999999999999,2.0857142857142854,18,2014-15,Brooklyn Nets
25,30.285714285714285,11.042857142857143,0.4784285714285715,0.36160000000000003,3.15,0.7612857142857143,0.8571428571428571,3.514285714285714,2.2714285714285714,0.8714285714285716,0.42857142857142855,1.485714285714286,2.1999999999999997,15,2013-14,Brooklyn Nets
26,28.666666666666668,10.433333333333334,0.44644444444444453,0.3208333333333333,3.3166666666666664,0.7204444444444446,1.422222222222222,3.333333333333334,2.1888888888888887,0.7555555555555555,0.5666666666666668,1.4777777777777779,1.911111111111111,9,2012-13,Brooklyn Nets
27,26.125,8.525,0.42075000000000007,0.4662,3.75,0.740875,1.3,2.8875,1.9875,0.725,0.4571428571428572,1.3125,1.8375,25,2011-12,Brooklyn Nets
28,24.571428571428573,11.071428571428571,0.455,0.31575000000000003,2.5,0.7698571428571429,1.357142857142857,3.3714285714285714,1.9428571428571426,0.4714285714285714,0.65,1.4000000000000001,2.4,25,2010-11,Brooklyn Nets
29,25.1,9.989999999999998,0.433,0.3335000000000001,2.257142857142857,0.7325999999999999,1.27,3.2199999999999998,1.9899999999999998,0.72,0.6,1.39,2.2,30,2009-10,Brooklyn Nets
30,26.0,9.664285714285715,0.46107142857142863,0.3419230769230769,3.0384615384615383,0.7757857142857142,0.9214285714285716,3.0357142857142856,2.0571428571428574,0.6142857142857142,0.46923076923076923,1.0357142857142858,1.7571428571428576,17,2018-19,Charlotte Hornets
31,25.727272727272727,10.172727272727274,0.4318181818181818,0.32730000000000004,2.9799999999999995,0.7817272727272727,0.8363636363636363,3.227272727272727,2.1545454545454543,0.6636363636363636,0.47777777777777786,1.1727272727272728,1.5636363636363633,20,2017-18,Charlotte Hornets
32,26.8,11.23,0.4527,0.312625,3.725,0.8125,0.95,3.69,2.43,0.73,0.54,1.12,1.7899999999999998,20,2016-17,Charlotte Hornets
33,25.7,10.820000000000002,0.4356,0.3211111111111111,3.3333333333333335,0.7844999999999999,0.9600000000000002,3.8299999999999996,2.28,0.7300000000000001,0.6,1.23,1.9300000000000002,10,2015-16,Charlotte Hornets
34,25.833333333333332,9.174999999999999,0.4220833333333334,0.38655555555555554,2.5999999999999996,0.7434166666666666,1.0333333333333332,3.4583333333333335,1.9083333333333334,0.6,0.6181818181818182,1.075,1.8166666666666664,22,2014-15,Charlotte Hornets
35,24.555555555555557,10.522222222222222,0.4566666666666666,0.28385714285714286,2.157142857142857,0.7183333333333333,1.0666666666666669,3.6999999999999997,2.388888888888889,0.6333333333333333,0.5555555555555557,1.2555555555555555,1.877777777777778,16,2013-14,Charlotte Hornets
36,23.666666666666668,10.366666666666667,0.4266666666666667,0.31857142857142856,2.4571428571428577,0.7331111111111112,1.0555555555555554,3.033333333333333,2.0999999999999996,0.7666666666666667,0.5777777777777778,1.3777777777777775,1.9222222222222223,29,2012-13,Charlotte Hornets
37,22.714285714285715,9.671428571428573,0.443,0.3941666666666667,1.8400000000000003,0.7285714285714285,1.1285714285714286,2.9,2.3142857142857145,0.6,0.65,1.3714285714285714,1.7714285714285711,30,2011-12,Charlotte Hornets
38,27.5,10.987499999999999,0.45262499999999994,0.30779999999999996,3.0,0.73475,1.25,3.6375,2.4374999999999996,0.7000000000000001,0.6571428571428571,1.5625,2.2,22,2010-11,Charlotte Hornets
39,27.625,11.675000000000002,0.46887500000000004,0.35266666666666663,2.7000000000000006,0.745375,1.2375,3.6125,2.5375,0.8874999999999998,0.6000000000000001,1.85,2.225,15,2009-10,Charlotte Hornets
40,23.636363636363637,10.10909090909091,0.4609090909090909,0.3137,2.1818181818181817,0.7474545454545454,0.8818181818181817,3.4090909090909096,2.1727272727272724,0.6636363636363636,0.48999999999999994,1.3454545454545455,2.018181818181818,27,2018-19,Chicago Bulls
41,24.0,9.966666666666667,0.4568888888888889,0.34025,2.7249999999999996,0.7418888888888888,1.111111111111111,3.533333333333333,2.444444444444444,0.7444444444444445,0.36666666666666664,1.4000000000000001,2.033333333333333,25,2017-18,Chicago Bulls
42,26.153846153846153,9.807692307692305,0.44453846153846144,0.32290909090909087,2.5,0.7576923076923077,1.1307692307692307,3.3230769230769233,2.123076923076923,0.7307692307692307,0.4692307692307693,1.2461538461538462,1.7692307692307692,16,2016-17,Chicago Bulls
43,26.125,10.875,0.44849999999999995,0.3708571428571429,2.5,0.780625,1.2750000000000001,4.0,2.0124999999999997,0.65,0.6875,1.2750000000000001,1.9124999999999996,16,2015-16,Chicago Bulls
44,28.875,10.912500000000001,0.443125,0.3798333333333333,2.75,0.7581249999999999,1.55,4.3125,2.2375,0.7250000000000001,0.775,1.2875,2.0875,9,2014-15,Chicago Bulls
45,28.25,11.524999999999999,0.429125,0.34900000000000003,3.1,0.7845,1.2999999999999998,3.8999999999999995,2.8499999999999996,0.9375000000000001,0.7,1.6375,2.2750000000000004,12,2013-14,Chicago Bulls
46,28.333333333333332,11.266666666666667,0.44111111111111106,0.36050000000000004,1.975,0.7765555555555558,1.455555555555556,3.544444444444444,2.8444444444444446,0.8555555555555556,0.6000000000000001,1.677777777777778,2.2777777777777777,11,2012-13,Chicago Bulls
47,27.0,9.5,0.46,0.36750000000000005,3.175,0.68625,1.5999999999999999,3.8125,2.05,0.7625,0.6875000000000001,1.325,1.9,1,2011-12,Chicago Bulls
48,27.6,8.440000000000001,0.47140000000000004,0.4114285714285714,2.05,0.6933999999999999,1.34,3.5699999999999994,1.65,0.7,0.59,1.1600000000000001,2.1399999999999997,1,2010-11,Chicago Bulls
49,27.333333333333332,11.616666666666667,0.4538333333333333,0.35424999999999995,2.5999999999999996,0.7536666666666667,1.633333333333333,4.6499999999999995,2.316666666666667,0.8166666666666668,0.8166666666666668,1.5499999999999998,2.566666666666667,17,2009-10,Chicago Bulls
50,24.5,11.6625,0.476875,0.3488333333333334,3.4000000000000004,0.7648750000000001,1.475,3.575,2.15,0.7375,0.275,1.3375000000000001,2.1875,28,2018-19,Cleveland Cavaliers
51,31.875,11.5875,0.475,0.3877142857142856,3.9142857142857146,0.7611249999999999,0.9500000000000001,3.85,2.6375,0.7375,0.42857142857142855,1.4625,1.8625,6,2017-18,Cleveland Cavaliers
52,28.857142857142858,14.357142857142856,0.4644285714285714,0.3635,4.933333333333334,0.7350000000000001,1.3571428571428572,4.4,3.0428571428571423,0.8428571428571427,0.45714285714285713,1.6714285714285715,2.0285714285714285,5,2016-17,Cleveland Cavaliers
53,28.2,11.440000000000001,0.46290000000000003,0.3303333333333333,3.511111111111111,0.7624000000000001,1.0799999999999998,3.5100000000000002,2.61,0.7499999999999999,0.39,1.44,2.0900000000000003,3,2015-16,Cleveland Cavaliers
54,28.0,11.877777777777775,0.4538888888888889,0.3601428571428572,3.942857142857143,0.7579999999999999,1.2666666666666666,3.677777777777777,2.5999999999999996,0.8000000000000002,0.5499999999999999,1.5,1.9888888888888887,7,2014-15,Cleveland Cavaliers
55,24.636363636363637,9.090909090909092,0.4341818181818182,0.34325,2.4000000000000004,0.7317272727272727,1.0727272727272728,2.9272727272727277,1.9818181818181815,0.7090909090909091,0.31818181818181823,1.2636363636363637,1.9454545454545453,22,2013-14,Cleveland Cavaliers
56,24.125,10.887500000000003,0.41837499999999994,0.3405,2.942857142857143,0.7300000000000001,1.125,2.8875000000000006,2.3875,0.9125,0.44999999999999996,1.5624999999999998,2.375,28,2012-13,Cleveland Cavaliers
57,24.142857142857142,11.071428571428573,0.4255714285714286,0.359,2.8,0.730142857142857,1.4571428571428573,3.0714285714285716,2.3285714285714287,0.7714285714285715,0.5166666666666667,1.6714285714285715,2.1,27,2011-12,Cleveland Cavaliers
58,25.166666666666668,11.483333333333333,0.4623333333333333,0.306,2.3,0.7288333333333332,1.1333333333333333,3.3333333333333335,2.0333333333333337,0.6666666666666666,0.4666666666666666,1.5166666666666668,2.183333333333333,29,2010-11,Cleveland Cavaliers
59,26.77777777777778,10.966666666666665,0.48922222222222217,0.34385714285714286,2.557142857142857,0.724,0.9333333333333333,3.322222222222223,2.555555555555556,0.7000000000000001,0.5666666666666667,1.4111111111111112,1.9000000000000001,1,2009-10,Cleveland Cavaliers
60,28.3,11.079999999999998,0.4577,0.33744444444444444,4.066666666666666,0.755,1.1,3.9,2.1,0.6499999999999999,0.4699999999999999,1.3300000000000003,2.04,24,2018-19,Dallas Mavericks
61,28.666666666666668,11.444444444444445,0.45155555555555554,0.35533333333333333,3.8444444444444446,0.7906666666666666,0.6444444444444444,3.2777777777777777,2.677777777777778,0.7444444444444444,0.35,1.2888888888888888,1.8777777777777775,27,2017-18,Dallas Mavericks
62,28.25,9.25,0.45337500000000003,0.32912499999999995,3.114285714285714,0.7848750000000001,0.7500000000000001,3.1249999999999996,1.275,0.6874999999999999,0.3875,0.8500000000000001,1.775,22,2016-17,Dallas Mavericks
63,30.333333333333332,11.222222222222221,0.4444444444444444,0.32587499999999997,3.575,0.7949999999999999,0.8333333333333334,3.4000000000000004,2.677777777777778,0.7666666666666667,0.30000000000000004,1.3555555555555554,2.0,14,2015-16,Dallas Mavericks
64,30.0,11.02222222222222,0.46244444444444455,0.34712499999999996,2.9,0.7273333333333333,1.0222222222222221,3.4000000000000004,2.677777777777778,0.8777777777777778,0.425,1.4222222222222223,2.022222222222222,10,2014-15,Dallas Mavericks
65,30.571428571428573,12.200000000000001,0.4665714285714286,0.3766666666666667,3.4,0.7868571428571428,0.9,3.3,2.714285714285715,1.0142857142857145,0.35714285714285715,1.4428571428571428,2.028571428571429,10,2013-14,Dallas Mavericks
66,29.22222222222222,10.755555555555555,0.4525555555555556,0.3592857142857143,2.728571428571428,0.7876666666666667,0.9222222222222223,3.566666666666667,2.411111111111111,0.8111111111111111,0.5222222222222223,1.3888888888888888,2.0,17,2012-13,Dallas Mavericks
67,32.0,11.087499999999999,0.41775,0.33125,3.0875,0.81325,0.6875,3.4625,2.9375,1.0500000000000003,0.3875,1.5999999999999999,1.7125,14,2011-12,Dallas Mavericks
68,31.0,12.014285714285714,0.4757142857142857,0.329,2.9499999999999997,0.818,0.9999999999999999,3.7285714285714286,3.1000000000000005,0.7714285714285715,0.5000000000000001,1.5999999999999999,1.9000000000000001,5,2010-11,Dallas Mavericks
69,29.75,11.6875,0.487375,0.329375,2.0,0.801125,1.1624999999999999,3.7,2.8499999999999996,0.8250000000000001,0.65,1.4375000000000002,2.0875,4,2009-10,Dallas Mavericks
70,25.09090909090909,11.345454545454546,0.46518181818181825,0.33454545454545453,3.2818181818181817,0.7582727272727272,1.1818181818181819,3.5545454545454542,2.7454545454545456,0.790909090909091,0.5000000000000001,1.2999999999999998,2.0181818181818185,4,2018-19,Denver Nuggets
71,23.142857142857142,13.414285714285713,0.48285714285714293,0.38233333333333336,4.266666666666667,0.7655714285714286,1.157142857142857,3.8,3.214285714285714,0.942857142857143,0.5142857142857143,1.7714285714285716,1.9857142857142855,14,2017-18,Denver Nuggets
72,23.555555555555557,10.877777777777778,0.4726666666666666,0.3654285714285714,2.9000000000000004,0.7415555555555555,1.3111111111111111,3.3666666666666667,2.777777777777778,0.7333333333333333,0.41111111111111115,1.5333333333333334,1.9000000000000001,18,2016-17,Denver Nuggets
73,23.857142857142858,10.842857142857143,0.45699999999999996,0.3417142857142857,2.733333333333333,0.7784285714285714,1.3285714285714287,3.6142857142857143,2.357142857142857,0.7714285714285715,0.4714285714285714,1.557142857142857,2.0428571428571427,22,2015-16,Denver Nuggets
74,25.428571428571427,9.842857142857143,0.42342857142857143,0.27280000000000004,2.9200000000000004,0.7197142857142858,1.2714285714285716,3.114285714285714,2.457142857142857,0.7571428571428571,0.4142857142857143,1.4714285714285715,2.1285714285714286,24,2014-15,Denver Nuggets
75,25.22222222222222,10.466666666666667,0.4466666666666667,0.3242857142857143,2.4499999999999997,0.7357777777777776,1.2444444444444445,3.2777777777777777,2.322222222222222,0.7222222222222222,0.5222222222222223,1.6111111111111112,2.1333333333333337,20,2013-14,Denver Nuggets
76,26.714285714285715,11.428571428571427,0.5034285714285714,0.449,2.825,0.6602857142857141,1.5428571428571427,3.4142857142857146,3.0571428571428574,1.0571428571428572,0.7857142857142857,1.6571428571428568,2.2,4,2012-13,Denver Nuggets
77,26.25,10.687500000000002,0.49849999999999994,0.3146,3.0200000000000005,0.7187500000000001,1.3,3.1874999999999996,2.525,0.8125,0.47500000000000003,1.5375,2.1125,11,2011-12,Denver Nuggets
78,27.6,12.18,0.47750000000000004,0.3442222222222222,2.5111111111111115,0.7541000000000001,1.03,3.55,2.4400000000000004,0.7900000000000001,0.39,1.54,2.28,9,2010-11,Denver Nuggets
79,27.625,13.6,0.466625,0.34714285714285714,2.9285714285714284,0.755625,1.1125,3.4375,2.925,1.0375,0.5,1.7125000000000001,2.4625000000000004,6,2009-10,Denver Nuggets
80,27.333333333333332,9.875000000000002,0.424,0.3092727272727273,3.258333333333333,0.7895,1.0083333333333333,3.0583333333333336,2.2083333333333335,0.6333333333333334,0.35000000000000003,1.2083333333333335,2.025,16,2018-19,Detroit Pistons
81,25.666666666666668,11.255555555555556,0.4482222222222223,0.37374999999999997,3.322222222222222,0.778888888888889,0.9777777777777776,3.4222222222222225,2.4000000000000004,0.8222222222222222,0.3555555555555556,1.2222222222222223,1.7666666666666666,19,2017-18,Detroit Pistons
82,25.333333333333332,11.211111111111114,0.448,0.315625,2.9,0.7558888888888888,1.2111111111111112,3.711111111111111,2.3333333333333335,0.7666666666666667,0.41111111111111104,1.2666666666666666,2.0000000000000004,19,2016-17,Detroit Pistons
83,26.0,10.962499999999999,0.43287500000000007,0.33828571428571425,3.1571428571428575,0.7180000000000001,1.35,3.6875,2.1999999999999997,0.7875,0.3875,1.5125000000000002,2.0500000000000003,13,2015-16,Detroit Pistons
84,26.0,11.133333333333333,0.42977777777777776,0.3608571428571428,3.9285714285714284,0.7724444444444445,1.3,3.3,2.2222222222222223,0.8222222222222223,0.4375,1.3555555555555558,1.911111111111111,23,2014-15,Detroit Pistons
85,23.166666666666668,12.266666666666666,0.462,0.32775,3.05,0.7096666666666667,1.9333333333333336,3.633333333333334,2.3,0.9833333333333334,0.5166666666666667,1.5333333333333332,2.35,23,2013-14,Detroit Pistons
86,25.714285714285715,9.942857142857141,0.45642857142857146,0.38659999999999994,2.45,0.6595714285714286,1.5999999999999999,3.814285714285714,1.8,0.7142857142857144,0.7428571428571429,1.4000000000000001,1.9714285714285713,23,2012-13,Detroit Pistons
87,27.571428571428573,9.714285714285714,0.4297142857142857,0.3124,1.6,0.7011428571428571,1.3142857142857143,3.057142857142857,1.8571428571428572,0.7142857142857143,0.5285714285714286,1.4714285714285715,1.8857142857142857,22,2011-12,Detroit Pistons
88,27.545454545454547,9.581818181818182,0.46809090909090917,0.381125,2.3285714285714287,0.6839090909090909,1.2363636363636363,2.8636363636363638,2.0090909090909097,0.7181818181818183,0.43636363636363634,1.190909090909091,1.9727272727272727,24,2010-11,Detroit Pistons
89,27.0,10.511111111111111,0.4634444444444445,0.312,2.4,0.6896666666666667,1.3111111111111111,2.9444444444444446,2.1,0.7333333333333334,0.4333333333333333,1.3444444444444446,2.222222222222222,24,2009-10,Detroit Pistons
90,28.0,13.225000000000001,0.4977500000000001,0.33387500000000003,4.175000000000001,0.73025,0.875,3.7875,3.3874999999999997,0.825,0.7000000000000001,1.5375,2.0625,3,2018-19,Golden State Warriors
91,28.583333333333332,10.633333333333333,0.51325,0.351,3.1545454545454548,0.7664999999999998,0.775,3.3333333333333335,2.783333333333333,0.7666666666666666,0.6749999999999999,1.425,1.691666666666667,3,2017-18,Golden State Warriors
92,28.333333333333332,12.444444444444443,0.48988888888888876,0.36900000000000005,4.125000000000001,0.7922222222222222,0.8111111111111111,3.644444444444444,3.3666666666666667,1.011111111111111,0.6333333333333333,1.5,1.7777777777777777,1,2016-17,Golden State Warriors
93,28.25,12.6125,0.49050000000000005,0.47125,4.557142857142857,0.72675,0.925,3.9499999999999993,3.2125,0.9375,0.5874999999999999,1.5999999999999999,2.025,1,2015-16,Golden State Warriors
94,27.444444444444443,11.866666666666667,0.4867777777777778,0.3764285714285714,3.8142857142857136,0.7304444444444445,1.1111111111111112,3.7222222222222223,2.833333333333333,0.9666666666666666,0.6111111111111112,1.4555555555555555,2.0222222222222226,1,2014-15,Golden State Warriors
95,26.88888888888889,11.911111111111113,0.4773333333333334,0.3555,3.6833333333333336,0.7124444444444444,1.3555555555555556,4.122222222222223,2.566666666666667,0.8666666666666667,0.6333333333333333,1.6555555555555554,2.455555555555555,8,2013-14,Golden State Warriors
96,25.0,13.399999999999997,0.45000000000000007,0.3598333333333333,3.233333333333333,0.8248571428571428,1.1285714285714286,3.957142857142857,2.9857142857142853,0.8142857142857143,0.2857142857142857,1.8285714285714285,2.314285714285714,10,2012-13,Golden State Warriors
97,24.555555555555557,8.866666666666667,0.4686666666666667,0.3482,2.3428571428571425,0.7075555555555556,0.9777777777777779,2.9000000000000004,1.9888888888888887,0.7222222222222223,0.525,1.2000000000000002,2.033333333333333,24,2011-12,Golden State Warriors
98,25.857142857142858,12.857142857142858,0.4685714285714286,0.38339999999999996,4.4750000000000005,0.6992857142857142,1.5142857142857142,3.757142857142857,2.8714285714285714,1.1285714285714286,0.5714285714285714,1.7857142857142858,2.5714285714285716,20,2010-11,Golden State Warriors
99,25.77777777777778,12.577777777777778,0.47888888888888886,0.3602857142857143,2.7375,0.7581111111111111,0.9444444444444446,3.211111111111111,2.6,1.0666666666666667,0.43333333333333335,1.611111111111111,2.5666666666666664,26,2009-10,Golden State Warriors
100,28.857142857142858,14.242857142857144,0.4541428571428571,0.3408,5.933333333333334,0.7614285714285715,1.0999999999999999,3.6142857142857143,3.185714285714286,0.9571428571428572,0.5857142857142856,1.6285714285714283,2.3,5,2018-19,Houston Rockets
101,29.875,14.4875,0.48524999999999996,0.37066666666666664,6.683333333333334,0.7617500000000001,1.025,3.975,3.0125,1.0625,0.55,1.6374999999999997,2.0999999999999996,1,2017-18,Houston Rockets
102,27.3,12.16,0.48919999999999997,0.31988888888888894,4.5,0.7087,1.24,3.65,2.62,0.85,0.48999999999999994,1.4800000000000002,2.2,3,2016-17,Houston Rockets
103,28.555555555555557,11.244444444444445,0.45155555555555554,0.3465714285714286,3.9250000000000007,0.7044444444444444,1.1444444444444444,3.3000000000000003,2.5222222222222213,1.111111111111111,0.511111111111111,1.611111111111111,2.2333333333333334,17,2015-16,Houston Rockets
104,28.285714285714285,12.742857142857144,0.43128571428571433,0.3638571428571429,4.95,0.7568571428571428,1.1,3.742857142857143,2.814285714285714,1.1857142857142857,0.48571428571428577,1.957142857142857,2.3857142857142857,3,2014-15,Houston Rockets
105,26.375,12.675,0.46675,0.3494285714285715,3.6,0.702125,1.2625,4.0375,2.6875,0.925,0.6250000000000001,1.8875,2.3750000000000004,6,2013-14,Houston Rockets
106,23.88888888888889,11.644444444444442,0.47622222222222227,0.37,3.6714285714285713,0.7410000000000001,1.2888888888888888,3.477777777777778,2.611111111111111,0.8777777777777778,0.5499999999999999,1.7111111111111112,2.2333333333333334,13,2012-13,Houston Rockets
107,25.0,11.385714285714286,0.447,0.37020000000000003,3.5800000000000005,0.756,1.0999999999999999,3.057142857142857,2.8142857142857145,0.9571428571428572,0.35714285714285715,1.6571428571428573,2.2142857142857144,17,2011-12,Houston Rockets
108,26.5,10.82,0.4708,0.3761666666666667,3.5833333333333335,0.7595000000000001,1.3099999999999998,3.349999999999999,2.34,0.72,0.5199999999999999,1.28,2.0800000000000005,14,2010-11,Houston Rockets
109,26.125,10.425,0.4515,0.31383333333333335,2.766666666666667,0.72775,1.3875,3.6,2.15,0.8,0.475,1.3375000000000001,2.3,16,2009-10,Houston Rockets
110,26.555555555555557,11.01111111111111,0.47344444444444445,0.39144444444444443,2.488888888888889,0.7562222222222222,0.9444444444444444,3.4111111111111114,2.6555555555555554,0.8555555555555555,0.5750000000000001,1.3777777777777778,1.9777777777777779,11,2018-19,Indiana Pacers
111,25.875,12.875,0.4721250000000001,0.363875,2.9749999999999996,0.76,1.0875,3.9000000000000004,2.8,1.0999999999999999,0.5125000000000001,1.6,2.2125000000000004,10,2017-18,Indiana Pacers
112,27.11111111111111,11.200000000000001,0.4713333333333333,0.37185714285714283,3.1000000000000005,0.7666666666666667,1.0,3.566666666666666,2.2555555555555555,0.9000000000000001,0.5444444444444445,1.3222222222222222,1.9777777777777779,14,2016-17,Indiana Pacers
113,26.5,10.280000000000001,0.4492999999999999,0.3155,3.125,0.7619,0.96,3.2399999999999998,2.0599999999999996,0.8799999999999999,0.45,1.41,1.9100000000000001,11,2015-16,Indiana Pacers
114,28.5,9.683333333333334,0.4351666666666667,0.33,2.7300000000000004,0.7698333333333335,0.8999999999999999,3.1750000000000007,2.291666666666667,0.5833333333333334,0.4272727272727273,1.3,1.9416666666666664,19,2014-15,Indiana Pacers
115,27.857142857142858,12.114285714285714,0.4558571428571429,0.32242857142857145,2.214285714285714,0.779,1.1428571428571428,4.185714285714286,2.6,0.8714285714285713,0.5857142857142857,1.7857142857142858,2.242857142857143,4,2013-14,Indiana Pacers
116,25.875,10.487499999999999,0.43024999999999997,0.3117142857142858,2.3857142857142857,0.73475,1.35,3.55,2.4250000000000003,0.8125,0.7000000000000001,1.575,2.0125,8,2012-13,Indiana Pacers
117,26.0,10.355555555555554,0.43288888888888893,0.3353333333333333,2.5500000000000003,0.7601111111111112,1.3222222222222222,3.3,2.0444444444444447,0.8111111111111111,0.65,1.3777777777777778,2.166666666666666,5,2011-12,Indiana Pacers
118,26.272727272727273,9.781818181818183,0.442,0.35087499999999994,2.7555555555555555,0.7510909090909091,1.1272727272727272,3.2818181818181817,1.7999999999999998,0.6909090909090909,0.59,1.3727272727272728,2.0909090909090913,19,2010-11,Indiana Pacers
